hour_index,station,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
2025-08-11 11:00:00+00:00,ORD,75.0,71.0,87.41,230.0,5.0,0.0,30.0,1015.2,10.0,,OVC,,,,1000.0,,,,,,,,,,,75.0,KORD 111051Z 23005KT 10SM OVC010 24/22 A3000 RMK AO2 SLP152 T02390217 $,
2025-08-11 12:00:00+00:00,ORD,75.0,70.0,84.49,220.0,9.0,0.0,30.01,1015.7,10.0,,OVC,,,,1200.0,,,,,,,,,,,75.0,KORD 111151Z 22009KT 10SM OVC012 24/21 A3001 RMK AO2 SLP157 70006 T02390211 10261 20239 53010 $,
2025-08-11 13:00:00+00:00,ORD,75.2,71.6,88.61,220.0,11.0,0.0,30.03,,10.0,17.0,BKN,BKN,,,1300.0,2600.0,,,,,,,,,,75.2,KORD 111246Z 22011G17KT 10SM BKN013 BKN026 24/22 A3003 RMK AO2,
2025-08-11 14:00:00+00:00,ORD,77.0,69.0,76.41,240.0,10.0,0.0,30.03,,10.0,,FEW,BKN,BKN,,1300.0,1800.0,25000.0,,,,,,,,,77.0,KORD 111334Z 24010KT 10SM FEW013 BKN018 BKN250 25/21 A3003 RMK AO2 T02500206,
2025-08-11 15:00:00+00:00,ORD,80.0,69.0,69.23,250.0,10.0,0.0,30.04,1016.6,10.0,,FEW,SCT,,,2000.0,25000.0,,,,,,,,,,82.86,KORD 111451Z 25010KT 10SM FEW020 SCT250 27/21 A3004 RMK AO2 SLP166 T02670206 53003,
2025-08-11 16:00:00+00:00,ORD,83.0,67.0,58.64,230.0,11.0,0.0,30.04,1016.6,10.0,,FEW,SCT,,,2200.0,25000.0,,,,,,,,,,85.62,KORD 111551Z 23011KT 10SM FEW022 SCT250 28/19 A3004 RMK AO2 SLP166 T02830194,
2025-08-11 17:00:00+00:00,ORD,85.0,65.0,51.31,250.0,9.0,0.0,30.04,1016.6,10.0,20.0,FEW,BKN,,,3800.0,25000.0,,,,,,,,,,86.79,KORD 111651Z 25009G20KT 10SM FEW038 BKN250 29/18 A3004 RMK AO2 SLP166 T02940183,
2025-08-11 18:00:00+00:00,ORD,87.0,65.0,48.15,240.0,13.0,0.0,30.04,1016.7,10.0,19.0,FEW,FEW,BKN,,4400.0,17000.0,25000.0,,,,,,,,,88.84,KORD 111751Z 24013G19KT 10SM FEW044 FEW170 BKN250 31/18 A3004 RMK AO2 SLP167 T03060183 10306 20239 51002,
2025-08-11 19:00:00+00:00,ORD,88.0,65.0,46.65,230.0,10.0,0.0,30.03,1016.4,10.0,,FEW,BKN,BKN,,4400.0,18000.0,25000.0,,,,,,,,,89.88,KORD 111851Z 23010KT 10SM FEW044 BKN180 BKN250 31/18 A3003 RMK AO2 SLP164 T03110183,
2025-08-11 20:00:00+00:00,ORD,87.0,68.0,53.41,220.0,10.0,0.0,30.01,1015.7,10.0,16.0,FEW,SCT,BKN,,4000.0,17000.0,25000.0,,,,,,,,,90.56,KORD 111951Z 22010G16KT 10SM FEW040 SCT170 BKN250 31/20 A3001 RMK AO2 SLP157 T03060200,
2025-08-11 21:00:00+00:00,ORD,88.0,67.0,50.0,240.0,6.0,0.0,29.99,1015.0,10.0,,FEW,BKN,,,4100.0,25000.0,,,,,,,,,,91.04,KORD 112051Z 24006KT 10SM FEW041 BKN250 31/19 A2999 RMK AO2 SLP150 T03110194 58017,
2025-08-11 22:00:00+00:00,ORD,89.0,65.0,45.2,210.0,8.0,0.0,29.98,1014.6,10.0,,FEW,BKN,,,4000.0,25000.0,,,,,,,,,,90.95,KORD 112151Z 21008KT 10SM FEW040 BKN250 32/18 A2998 RMK AO2 SLP146 T03170183,
2025-08-11 23:00:00+00:00,ORD,88.0,65.0,46.65,210.0,7.0,0.0,29.97,1014.3,10.0,,FEW,FEW,SCT,,4000.0,15000.0,25000.0,,,,,,,,,89.88,KORD 112251Z 21007KT 10SM FEW040 FEW150 SCT250 31/18 A2997 RMK AO2 SLP143 T03110183,
2025-08-12 00:00:00+00:00,ORD,86.0,67.0,53.27,220.0,6.0,0.0,29.97,1014.4,10.0,,FEW,SCT,BKN,,4000.0,14000.0,25000.0,,,,,,,,,88.85,KORD 112351Z 22006KT 10SM FEW040 SCT140 BKN250 30/19 A2997 RMK AO2 SLP144 T03000194 10317 20300 55006,
2025-08-12 01:00:00+00:00,ORD,84.0,68.0,58.77,220.0,8.0,0.0,29.98,1014.6,10.0,,FEW,BKN,BKN,BKN,4000.0,7000.0,15000.0,25000.0,,,,,,,,87.2,KORD 120051Z 22008KT 10SM FEW040 BKN070 BKN150 BKN250 29/20 A2998 RMK AO2 SLP146 T02890200,
2025-08-12 02:00:00+00:00,ORD,84.0,68.0,58.77,220.0,4.0,0.0,29.98,1014.8,10.0,,BKN,BKN,BKN,BKN,3800.0,6000.0,17000.0,25000.0,TS,,,,,,,87.2,KORD 120151Z 22004KT 10SM TS BKN038CB BKN060 BKN170 BKN250 29/20 A2998 RMK AO2 TSB47 SLP148 OCNL LTGICCG SE-S TS SE-S MOV NE T02890200,
2025-08-12 03:00:00+00:00,ORD,77.0,71.0,81.79,190.0,7.0,0.0001,30.0,,8.0,,BKN,BKN,OVC,,3800.0,6000.0,25000.0,,TS,,,,,,,77.0,KORD 120232Z 19007KT 8SM TS BKN038CB BKN060 OVC250 25/22 A3000 RMK AO2 RAB00E32 OCNL LTGICCG E-S TS E-S MOV NE P0000 T02500217,
2025-08-12 04:00:00+00:00,ORD,73.0,69.0,87.31,250.0,8.0,0.25,30.03,,3.0,,BKN,OVC,,,3600.0,7000.0,,,TSRA BR,,,,,,,73.0,KORD 120331Z 25008KT 3SM TSRA BR BKN036CB OVC070 23/21 A3003 RMK AO2 WSHFT 0255 FRQ LTGICCG N-E TS N-E MOV NE P0025 T02280206,
2025-08-12 05:00:00+00:00,ORD,73.0,71.0,93.47,140.0,4.0,0.0001,30.01,1015.6,10.0,,SCT,BKN,OVC,,3000.0,4800.0,7000.0,,,,,,,,,73.0,KORD 120451Z 14004KT 10SM SCT030 BKN048 OVC070 23/22 A3001 RMK AO2 RAE0355 TSE0355 SLP156 OCNL LTGICCG DSNT E CB DSNT E MOV NE P0000 T02280217,
2025-08-12 06:00:00+00:00,ORD,74.0,71.0,90.38,180.0,4.0,0.0,30.0,1015.3,10.0,,SCT,BKN,BKN,,9500.0,15000.0,25000.0,,,,,,,,,74.0,KORD 120551Z 18004KT 10SM SCT095 BKN150 BKN250 23/22 A3000 RMK AO2 SLP153 OCNL LTGIC DSNT E CB DSNT E 60031 T02330217 10300 20222 403170222 58005 $,
2025-08-12 07:00:00+00:00,ORD,74.0,71.0,90.38,170.0,4.0,0.0,29.98,1014.8,10.0,,SCT,BKN,BKN,,10000.0,15000.0,25000.0,,,,,,,,,74.0,KORD 120651Z 17004KT 10SM SCT100 BKN150 BKN250 23/22 A2998 RMK AO2 SLP148 T02330217 $,
2025-08-12 08:00:00+00:00,ORD,74.0,71.0,90.38,180.0,3.0,0.0,29.98,1014.6,9.0,,FEW,BKN,BKN,,10000.0,15000.0,25000.0,,,,,,,,,74.0,KORD 120751Z 18003KT 9SM FEW100 BKN150 BKN250 23/22 A2998 RMK AO2 SLP146 T02330217 $,
2025-08-12 09:00:00+00:00,ORD,74.0,71.0,90.38,180.0,4.0,0.0,29.98,1014.6,7.0,,FEW,SCT,,,15000.0,25000.0,,,,,,,,,,74.0,KORD 120851Z 18004KT 7SM FEW150 SCT250 23/22 A2998 RMK AO2 SLP146 T02330217 56007 $,
2025-08-12 10:00:00+00:00,ORD,74.0,72.0,93.49,180.0,5.0,0.0,29.96,1014.0,5.0,,FEW,,,,25000.0,,,,BR,,,,,,,74.0,KORD 120951Z 18005KT 5SM BR FEW250 23/22 A2996 RMK AO2 SLP140 T02330222 $,
2025-08-12 11:00:00+00:00,ORD,74.0,72.0,93.49,180.0,6.0,0.0,29.96,1014.1,5.0,,FEW,SCT,SCT,,5500.0,15000.0,25000.0,,BR,,,,,,,74.0,KORD 121051Z 18006KT 5SM BR FEW055 SCT150 SCT250 23/22 A2996 RMK AO2 LTG DSNT W SLP141 T02330222 $,
2025-08-12 12:00:00+00:00,ORD,72.0,68.0,87.26,280.0,5.0,0.01,29.99,1015.0,10.0,,BKN,BKN,OVC,,2700.0,4400.0,25000.0,,-RA,,,,,,,72.0,KORD 121151Z 28005KT 10SM -RA BKN027 BKN044 OVC250 22/20 A2999 RMK AO2 RAB43 SLP150 WSHFT 11 CB DSNT SE-S P0001 60001 70032 T02220200 10239 20222 53004 $,
2025-08-12 13:00:00+00:00,ORD,74.0,68.0,81.58,320.0,4.0,0.0001,29.99,1014.9,10.0,,FEW,FEW,SCT,BKN,4300.0,6500.0,16000.0,25000.0,,,,,,,,74.0,KORD 121251Z 32004KT 10SM FEW043 FEW065 SCT160 BKN250 23/20 A2999 RMK AO2 RAE04 SLP149 CB DSNT NW P0000 T02330200,
2025-08-12 14:00:00+00:00,ORD,74.0,67.0,78.82,270.0,4.0,0.0,30.0,1015.2,10.0,,BKN,OVC,,,3000.0,10000.0,,,,,,,,,,74.0,KORD 121351Z 27004KT 10SM BKN030 OVC100 23/19 A3000 RMK AO2 SLP152 VCSH NW T02330194,
2025-08-12 15:00:00+00:00,ORD,77.0,67.0,71.33,110.0,3.0,0.0,29.97,1014.3,10.0,,FEW,SCT,BKN,,4000.0,11000.0,25000.0,,,,,,,,,77.0,KORD 121451Z 11003KT 10SM FEW040 SCT110 BKN250 25/19 A2997 RMK AO2 SLP143 TCU DSNT NW 60000 T02500194 58008,
2025-08-12 16:00:00+00:00,ORD,81.0,69.0,67.01,140.0,4.0,0.0,29.96,1013.9,10.0,,FEW,FEW,BKN,,4000.0,10000.0,25000.0,,,,,,,,,84.13,KORD 121551Z 14004KT 10SM FEW040 FEW100 BKN250 27/21 A2996 RMK AO2 SLP139 T02720206,
2025-08-12 17:00:00+00:00,ORD,83.0,70.0,65.0,170.0,10.0,0.0,29.95,1013.5,10.0,,FEW,SCT,OVC,,3000.0,8000.0,25000.0,,,,,,,,,87.09,KORD 121651Z 17010KT 10SM FEW030 SCT080 OVC250 28/21 A2995 RMK AO2 SLP135 T02830211,
2025-08-12 18:00:00+00:00,ORD,83.0,71.0,67.24,210.0,12.0,0.0,29.93,1012.9,10.0,16.0,BKN,BKN,OVC,,3200.0,9000.0,25000.0,,,,,,,,,87.66,KORD 121751Z 21012G16KT 10SM BKN032 BKN090 OVC250 28/22 A2993 RMK AO2 SLP129 VCSH NW 60000 T02830217 10294 20222 58013,
2025-08-12 19:00:00+00:00,ORD,83.0,72.0,69.56,230.0,11.0,0.0001,29.91,1012.2,10.0,,SCT,SCT,BKN,OVC,4100.0,8000.0,15000.0,25000.0,-RA,,,,,,,88.27,KORD 121851Z 23011KT 10SM -RA SCT041CB SCT080 BKN150 OVC250 28/22 A2991 RMK AO2 RAB1755E19B46 TSB1752E19 SLP122 CB SW MOV NE P0000 T02830222,
2025-08-12 20:00:00+00:00,ORD,84.0,73.0,69.67,290.0,8.0,0.0001,29.87,1011.1,10.0,,FEW,SCT,BKN,BKN,2300.0,3200.0,7500.0,13000.0,,,,,,,,90.37,KORD 121951Z 29008KT 10SM FEW023 SCT032 BKN075 BKN130 BKN190 BKN250 29/23 A2987 RMK AO2 RAE07 TSB1857E27 SLP111 CB DSNT NE-SE-SW MOV NE P0000 T02890228,
2025-08-12 21:00:00+00:00,ORD,83.0,71.0,67.24,,5.0,0.0001,29.88,1011.3,9.0,,BKN,BKN,BKN,OVC,3200.0,7000.0,17000.0,25000.0,TS,,,,,,,87.66,KORD 122051Z VRB05KT 9SM TS BKN032CB BKN070 BKN170 OVC250 28/22 A2988 RMK AO2 RAB28E41 TSB22 SLP113 CONS LTGICCG E-SE TS E-SE MOV E P0000 60000 T02830217 55015,
2025-08-12 22:00:00+00:00,ORD,76.0,70.0,81.72,130.0,12.0,0.0,29.88,,10.0,,BKN,BKN,BKN,BKN,3300.0,4700.0,7000.0,15000.0,TS,,,,,,,76.0,KORD 122137Z 13012KT 10SM TS BKN033CB BKN047 BKN070 BKN150 OVC250 24/21 A2988 RMK AO2 WSHFT 2056 TSE11B37 OCNL LTGICCG S-SW TS S-SW MOV E T02440211,
2025-08-12 23:00:00+00:00,ORD,75.0,70.0,84.49,170.0,9.0,0.0001,29.91,,10.0,,SCT,BKN,BKN,BKN,3500.0,5000.0,15000.0,25000.0,,,,,,,,75.0,KORD 122243Z 17009KT 10SM SCT035 BKN050 BKN150 BKN250 24/21 A2991 RMK AO2 RAB2153E06 TSE42 CB DSNT E-S AND NW MOV E P0000 T02390211,
2025-08-13 00:00:00+00:00,ORD,77.0,69.0,76.41,180.0,9.0,0.0,29.88,1011.5,10.0,,FEW,FEW,SCT,BKN,3000.0,4800.0,13000.0,25000.0,,,,,,,,77.0,KORD 122351Z 18009KT 10SM FEW030 FEW048 SCT130 BKN250 25/21 A2988 RMK AO2 SLP115 CB DSNT SE-S AND W-NW MOV E 60000 T02500206 10294 20228 50000,
2025-08-13 01:00:00+00:00,ORD,75.0,70.0,84.49,200.0,7.0,0.0,29.88,1011.5,10.0,,FEW,SCT,BKN,BKN,3500.0,6500.0,13000.0,25000.0,,,,,,,,75.0,KORD 130051Z 20007KT 10SM FEW035 SCT065 BKN130 BKN250 24/21 A2988 RMK AO2 SLP115 CB DSNT SW-NW MOV SE T02390211,
2025-08-13 02:00:00+00:00,ORD,75.0,71.0,87.41,250.0,6.0,0.0001,29.9,1011.9,10.0,,SCT,BKN,BKN,BKN,3500.0,9000.0,13000.0,25000.0,-RA,,,,,,,75.0,KORD 130151Z 25006KT 10SM -RA SCT035 BKN090 BKN130 BKN250 24/22 A2990 RMK AO2 RAB42 SLP119 P0000 T02390217,
2025-08-13 03:00:00+00:00,ORD,74.0,71.0,90.38,220.0,5.0,0.14,29.91,1012.4,10.0,,FEW,SCT,BKN,,3500.0,11000.0,25000.0,,,,,,,,,74.0,KORD 130251Z 22005KT 10SM FEW035 SCT110 BKN250 23/22 A2991 RMK AO2 RAE22 SLP124 OCNL LTGIC DSNT SE-S CB DSNT SE-S MOV E P0014 60014 T02330217 53009,
2025-08-13 04:00:00+00:00,ORD,74.0,72.0,93.49,240.0,5.0,0.0,29.9,1012.0,10.0,,FEW,SCT,BKN,,3000.0,15000.0,25000.0,,,,,,,,,74.0,KORD 130351Z 24005KT 10SM FEW030 SCT150 BKN250 23/22 A2990 RMK AO2 SLP120 T02330222,
2025-08-13 05:00:00+00:00,ORD,73.0,71.0,93.47,250.0,4.0,0.0,29.91,1012.1,10.0,,FEW,SCT,,,15000.0,25000.0,,,,,,,,,,73.0,KORD 130451Z 25004KT 10SM FEW150 SCT250 23/22 A2991 RMK AO2 SLP121 T02280217,
2025-08-13 06:00:00+00:00,ORD,73.0,70.0,90.34,270.0,4.0,0.0,29.9,1012.0,10.0,,SCT,,,,25000.0,,,,,,,,,,,73.0,KORD 130551Z 27004KT 10SM SCT250 23/21 A2990 RMK AO2 SLP120 60014 T02280211 10250 20228 402940222 56002,
2025-08-13 07:00:00+00:00,ORD,72.0,70.0,93.44,250.0,4.0,0.0,29.91,1012.1,10.0,,FEW,,,,25000.0,,,,,,,,,,,72.0,KORD 130651Z 25004KT 10SM FEW250 22/21 A2991 RMK AO2 SLP121 T02220211 $,
2025-08-13 08:00:00+00:00,ORD,71.0,69.0,93.41,0.0,0.0,0.0,29.9,1012.1,10.0,,FEW,,,,25000.0,,,,,,,,,,,71.0,KORD 130751Z 00000KT 10SM FEW250 22/21 A2990 RMK AO2 SLP121 T02170206 $,
2025-08-13 09:00:00+00:00,ORD,71.0,69.0,93.41,270.0,4.0,0.0,29.91,1012.2,10.0,,FEW,,,,25000.0,,,,,,,,,,,71.0,KORD 130851Z 27004KT 10SM FEW250 22/21 A2991 RMK AO2 SLP122 T02170206 52001 $,
2025-08-13 10:00:00+00:00,ORD,70.0,68.0,93.38,270.0,3.0,0.0,29.91,1012.4,10.0,,FEW,,,,25000.0,,,,,,,,,,,70.0,KORD 130951Z 27003KT 10SM FEW250 21/20 A2991 RMK AO2 SLP124 T02110200 $,
2025-08-13 11:00:00+00:00,ORD,70.0,67.0,90.22,310.0,4.0,0.0,29.92,1012.8,10.0,,FEW,,,,25000.0,,,,,,,,,,,70.0,KORD 131051Z 31004KT 10SM FEW250 21/19 A2992 RMK AO2 SLP128 T02110194 $,
2025-08-13 12:00:00+00:00,ORD,71.0,67.0,87.21,350.0,3.0,0.0,29.94,1013.4,10.0,,FEW,,,,25000.0,,,,,,,,,,,71.0,KORD 131151Z 35003KT 10SM FEW250 22/19 A2994 RMK AO2 SLP134 70014 T02170194 10228 20206 53012 $,
2025-08-13 13:00:00+00:00,ORD,73.0,66.0,78.74,350.0,6.0,0.0,29.96,1014.0,10.0,,FEW,,,,25000.0,,,,,,,,,,,73.0,KORD 131251Z 35006KT 10SM FEW250 23/19 A2996 RMK AO2 SLP140 T02280189 $,
2025-08-13 14:00:00+00:00,ORD,77.0,63.0,62.06,20.0,7.0,0.0,29.97,1014.3,10.0,,CLR,,,,,,,,,,,,,,,77.0,KORD 131351Z 02007KT 10SM CLR 25/17 A2997 RMK AO2 SLP143 T02500172 $,
2025-08-13 15:00:00+00:00,ORD,79.0,62.0,56.09,10.0,4.0,0.0,29.97,1014.4,10.0,,CLR,,,,,,,,,,,,,,,79.0,KORD 131451Z 01004KT 10SM CLR 26/17 A2997 RMK AO2 SLP144 T02610167 51011 $,
2025-08-13 16:00:00+00:00,ORD,81.0,61.0,50.72,350.0,5.0,0.0,29.97,1014.3,10.0,,FEW,,,,4600.0,,,,,,,,,,,81.82,KORD 131551Z 35005KT 10SM FEW046 27/16 A2997 RMK AO2 SLP143 T02720161 $,
2025-08-13 17:00:00+00:00,ORD,83.0,60.0,45.88,330.0,7.0,0.0,29.97,1014.3,10.0,,SCT,,,,4800.0,,,,,,,,,,,83.2,KORD 131651Z 33007KT 10SM SCT048 28/16 A2997 RMK AO2 SLP143 T02830156 $,
2025-08-13 18:00:00+00:00,ORD,83.0,58.0,42.72,300.0,5.0,0.0,29.96,1014.0,10.0,,SCT,,,,5000.0,,,,,,,,,,,82.71,KORD 131751Z 30005KT 10SM SCT050 28/14 A2996 RMK AO2 SLP140 T02830144 10289 20217 58004 $,
2025-08-13 19:00:00+00:00,ORD,84.0,56.0,38.49,310.0,5.0,0.0,29.95,1013.7,10.0,,SCT,,,,6500.0,,,,,,,,,,,83.06,KORD 131851Z 31005KT 10SM SCT065 29/13 A2995 RMK AO2 SLP137 T02890133 $,
2025-08-13 20:00:00+00:00,ORD,86.0,58.0,38.8,310.0,7.0,0.0,29.94,1013.4,10.0,,BKN,,,,6000.0,,,,,,,,,,,85.2,KORD 131951Z 31007KT 10SM BKN060 30/14 A2994 RMK AO2 SLP134 T03000144 $,
2025-08-13 21:00:00+00:00,ORD,83.0,62.0,49.25,50.0,11.0,0.0,29.94,1013.3,10.0,,SCT,,,,6500.0,,,,,,,,,,,83.77,KORD 132051Z 05011KT 10SM SCT065 28/17 A2994 RMK AO2 SLP133 T02830167 56007 $,
2025-08-13 22:00:00+00:00,ORD,80.0,62.0,54.29,50.0,7.0,0.0,29.94,1013.5,10.0,,SCT,,,,6500.0,,,,,,,,,,,81.22,KORD 132151Z 05007KT 10SM SCT065 27/17 A2994 RMK AO2 SLP135 T02670167 $,
2025-08-13 23:00:00+00:00,ORD,80.0,60.0,50.57,80.0,7.0,0.0,29.94,1013.4,10.0,,FEW,,,,6500.0,,,,,,,,,,,80.86,KORD 132251Z 08007KT 10SM FEW065 27/16 A2994 RMK AO2 SLP134 T02670156 $,
2025-08-14 00:00:00+00:00,ORD,78.0,62.0,57.97,40.0,8.0,0.0,29.95,1013.8,10.0,,FEW,,,,6000.0,,,,,,,,,,,78.0,KORD 132351Z 04008KT 10SM FEW060 26/17 A2995 RMK AO2 SLP138 T02560167 10300 20256 53004 $,
2025-08-14 01:00:00+00:00,ORD,76.0,60.0,57.69,60.0,7.0,0.0,29.97,1014.3,10.0,,FEW,,,,5500.0,,,,,,,,,,,76.0,KORD 140051Z 06007KT 10SM FEW055 24/16 A2997 RMK AO2 SLP143 T02440156 $,
2025-08-14 02:00:00+00:00,ORD,75.0,61.0,61.8,50.0,7.0,0.0,29.98,1014.7,10.0,,FEW,FEW,,,5500.0,25000.0,,,,,,,,,,75.0,KORD 140151Z 05007KT 10SM FEW055 FEW250 24/16 A2998 RMK AO2 SLP147 T02390161 $,
2025-08-14 03:00:00+00:00,ORD,74.0,65.0,73.54,70.0,5.0,0.0,29.98,1014.8,10.0,,CLR,,,,,,,,,,,,,,,74.0,KORD 140251Z 07005KT 10SM CLR 23/18 A2998 RMK AO2 SLP148 T02330183 51011 $,
2025-08-14 04:00:00+00:00,ORD,73.0,66.0,78.74,50.0,5.0,0.0,29.98,1014.7,10.0,,CLR,,,,,,,,,,,,,,,73.0,KORD 140351Z 05005KT 10SM CLR 23/19 A2998 RMK AO2 SLP147 T02280189 $,
2025-08-14 05:00:00+00:00,ORD,72.0,67.0,84.3,80.0,3.0,0.0,29.98,1014.8,10.0,,CLR,,,,,,,,,,,,,,,72.0,KORD 140451Z 08003KT 10SM CLR 22/19 A2998 RMK AO2 SLP148 T02220194 $,
2025-08-14 06:00:00+00:00,ORD,72.0,66.0,81.44,80.0,3.0,0.0,29.98,1014.7,10.0,,CLR,,,,,,,,,,,,,,,72.0,KORD 140551Z 08003KT 10SM CLR 22/19 A2998 RMK AO2 SLP147 T02220189 10256 20217 403000206 57000 $,
2025-08-14 07:00:00+00:00,ORD,69.0,66.0,90.18,350.0,3.0,0.0,29.98,1014.8,10.0,,CLR,,,,,,,,,,,,,,,69.0,KORD 140651Z 35003KT 10SM CLR 21/19 A2998 RMK AO2 SLP148 T02060189 $,
2025-08-14 08:00:00+00:00,ORD,69.0,66.0,90.18,0.0,0.0,0.0,29.99,1015.0,10.0,,CLR,,,,,,,,,,,,,,,69.0,KORD 140751Z 00000KT 10SM CLR 21/19 A2999 RMK AO2 SLP150 T02060189 $,
2025-08-14 09:00:00+00:00,ORD,68.0,65.0,90.14,0.0,0.0,0.0,30.01,1015.6,10.0,,CLR,,,,,,,,,,,,,,,68.0,KORD 140851Z 00000KT 10SM CLR 20/18 A3001 RMK AO2 SLP156 T02000183 53007 $,
2025-08-14 10:00:00+00:00,ORD,68.0,65.0,90.14,0.0,0.0,0.0,30.01,1015.7,10.0,,CLR,,,,,,,,,,,,,,,68.0,KORD 140951Z 00000KT 10SM CLR 20/18 A3001 RMK AO2 SLP157 T02000183 $,
2025-08-14 11:00:00+00:00,ORD,67.0,65.0,93.3,10.0,3.0,0.0,30.02,1016.0,10.0,,CLR,,,,,,,,,,,,,,,67.0,KORD 141051Z 01003KT 10SM CLR 19/18 A3002 RMK AO2 SLP160 T01940183 $,
2025-08-14 12:00:00+00:00,ORD,68.0,65.0,90.14,350.0,3.0,0.0,30.04,1016.6,9.0,,CLR,,,,,,,,,,,,,,,68.0,KORD 141151Z 35003KT 9SM CLR 20/18 A3004 RMK AO2 SLP166 T02000183 10222 20189 53010 $,
2025-08-14 13:00:00+00:00,ORD,72.0,67.0,84.3,350.0,4.0,0.0,30.05,1017.1,10.0,,CLR,,,,,,,,,,,,,,,72.0,KORD 141251Z 35004KT 10SM CLR 22/19 A3005 RMK AO2 SLP171 T02220194 $,
2025-08-14 14:00:00+00:00,ORD,76.0,63.0,64.15,330.0,5.0,0.0,30.06,1017.4,10.0,,FEW,,,,25000.0,,,,,,,,,,,76.0,KORD 141351Z 33005KT 10SM FEW250 24/17 A3006 RMK AO2 SLP174 T02440172 $,
2025-08-14 15:00:00+00:00,ORD,77.0,60.0,55.81,20.0,4.0,0.0,30.05,1017.2,10.0,,FEW,,,,25000.0,,,,,,,,,,,77.0,KORD 141451Z 02004KT 10SM FEW250 25/16 A3005 RMK AO2 SLP172 T02500156 50005 $,
2025-08-14 16:00:00+00:00,ORD,80.0,57.0,45.42,10.0,7.0,0.0,30.05,1017.2,10.0,,FEW,FEW,,,5000.0,25000.0,,,,,,,,,,80.39,KORD 141551Z 01007KT 10SM FEW050 FEW250 27/14 A3005 RMK AO2 SLP172 T02670139 $,
2025-08-14 17:00:00+00:00,ORD,82.0,56.0,41.05,60.0,7.0,0.0,30.06,1017.2,10.0,15.0,FEW,FEW,,,5500.0,25000.0,,,,,,,,,,81.58,KORD 141651Z 06007G15KT 10SM FEW055 FEW250 28/13 A3006 RMK AO2 SLP172 T02780133,
2025-08-14 18:00:00+00:00,ORD,82.0,57.0,42.56,80.0,9.0,0.0,30.05,1017.1,10.0,,FEW,,,,5500.0,,,,,,,,,,,81.76,KORD 141751Z 08009KT 10SM FEW055 28/14 A3005 RMK AO2 SLP171 T02780139 10283 20200 50000,
2025-08-14 19:00:00+00:00,ORD,82.0,55.0,39.59,80.0,4.0,0.0,30.05,1017.1,10.0,,FEW,,,,5500.0,,,,,,,,,,,81.41,KORD 141851Z 08004KT 10SM FEW055 28/13 A3005 RMK AO2 SLP171 T02780128,
2025-08-14 20:00:00+00:00,ORD,82.0,57.0,42.56,100.0,7.0,0.0,30.04,1016.8,10.0,,FEW,,,,5500.0,,,,,,,,,,,81.76,KORD 141951Z 10007KT 10SM FEW055 28/14 A3004 RMK AO2 SLP168 T02780139,
2025-08-14 21:00:00+00:00,ORD,82.0,56.0,41.05,90.0,8.0,0.0,30.03,1016.4,10.0,,FEW,,,,5500.0,,,,,,,,,,,81.58,KORD 142051Z 09008KT 10SM FEW055 28/13 A3003 RMK AO2 SLP164 T02780133 58008,
2025-08-14 22:00:00+00:00,ORD,82.0,55.0,39.59,80.0,6.0,0.0,30.03,1016.4,10.0,,FEW,,,,5500.0,,,,,,,,,,,81.41,KORD 142151Z 08006KT 10SM FEW055 28/13 A3003 RMK AO2 SLP164 T02780128,
2025-08-14 23:00:00+00:00,ORD,81.0,55.0,40.89,80.0,8.0,0.0,30.03,1016.3,10.0,,CLR,,,,,,,,,,,,,,,80.74,KORD 142251Z 08008KT 10SM CLR 27/13 A3003 RMK AO2 SLP163 T02720128,
2025-08-15 00:00:00+00:00,ORD,80.0,54.0,40.73,90.0,8.0,0.0,30.03,1016.5,10.0,,CLR,,,,,,,,,,,,,,,79.99,KORD 142351Z 09008KT 10SM CLR 27/12 A3003 RMK AO2 SLP165 T02670122 10289 20267 53000,
2025-08-15 01:00:00+00:00,ORD,77.0,53.0,43.34,80.0,6.0,0.0,30.04,1016.7,10.0,,FEW,,,,15000.0,,,,,,,,,,,77.0,KORD 150051Z 08006KT 10SM FEW150 25/12 A3004 RMK AO2 SLP167 T02500117,
2025-08-15 02:00:00+00:00,ORD,75.0,56.0,51.67,100.0,5.0,0.0,30.05,1017.3,10.0,,CLR,,,,,,,,,,,,,,,75.0,KORD 150151Z 10005KT 10SM CLR 24/13 A3005 RMK AO2 SLP173 T02390133,
2025-08-15 03:00:00+00:00,ORD,74.0,58.0,57.42,90.0,4.0,0.0,30.06,1017.5,10.0,,CLR,,,,,,,,,,,,,,,74.0,KORD 150251Z 09004KT 10SM CLR 23/14 A3006 RMK AO2 SLP175 T02330144 52010,
2025-08-15 04:00:00+00:00,ORD,72.0,61.0,68.35,100.0,5.0,0.0,30.07,1017.8,10.0,,FEW,,,,25000.0,,,,,,,,,,,72.0,KORD 150351Z 10005KT 10SM FEW250 22/16 A3007 RMK AO2 SLP178 T02220161,
